epoch,loss,loss/data,loss/data/I,loss/ic,loss/ic/I0,loss/ic/S0,loss/res,loss/res/I,loss/res/S,loss/smma,lr,params/beta,step
,,,,,,,,,,,3.125e-05,,31050
675,8.436603820882738e-06,1.992753368540434e-06,1.992753368540434e-06,2.2561532375675597e-07,2.1585336185125925e-07,9.761846442302158e-09,6.218235284904949e-06,5.043155226758245e-08,1.175079855642025e-08,1.1858203833980951e-05,,0.6047480702400208,31095
,,,,,,,,,,,3.125e-05,,31096
676,9.765754839463625e-06,2.189454789913725e-06,2.189454789913725e-06,2.3050365882681945e-07,2.164490524592111e-07,1.4054646335637244e-08,7.345797257585218e-06,5.508097444817395e-08,1.83769799377842e-08,1.1816355254268274e-05,,0.604794979095459,31141
,,,,,,,,,,,3.125e-05,,31142
677,7.410030775645282e-06,1.6935902067416464e-06,1.6935902067416464e-06,2.2569155078144831e-07,2.1543692696468497e-07,1.0254548321597667e-08,5.49074911759817e-06,4.699095512705753e-08,7.916534983110068e-09,1.1728228855645284e-05,,0.6047286987304688,31187
,,,,,,,,,,,3.125e-05,,31188
678,9.780391337699257e-06,2.197651383539778e-06,2.197651383539778e-06,2.388002826592128e-07,2.1615784362438717e-07,2.2642440811182496e-08,7.343940069404198e-06,5.5409270061090865e-08,1.803012139589555e-08,1.1689271559589542e-05,,0.6047742962837219,31233
,,,,,,,,,,,3.125e-05,,31234
679,7.455486866092542e-06,1.6482000546602649e-06,1.6482000546602649e-06,2.3233924650867266e-07,2.148604494323081e-07,1.747883615621504e-08,5.574947408604203e-06,4.768844519276172e-08,8.061042500173698e-09,1.1604596693359781e-05,,0.6047129034996033,31279
,,,,,,,,,,,3.125e-05,,31280
680,1.0047119758382905e-05,2.431323991913814e-06,2.431323991913814e-06,2.3659005421450274e-07,2.154435065904181e-07,2.1146565387653027e-08,7.379202997981338e-06,5.475726894133004e-08,1.9034761322700433e-08,1.1573446499824058e-05,,0.6047616004943848,31325
,,,,,,,,,,,3.125e-05,,31326
681,8.564814379496966e-06,2.071354629151756e-06,2.071354629151756e-06,2.3768096468756994e-07,2.138688159902813e-07,2.3812139815504452e-08,6.255777407204732e-06,5.0948155916330506e-08,1.1609617267538397e-08,1.1513274330354761e-05,,0.6047158241271973,31371
,,,,,,,,,,,3.125e-05,,31372
682,1.1460258065199014e-05,2.74310195891303e-06,2.74310195891303e-06,2.3504567536747345e-07,2.146561115523582e-07,2.038957269689945e-08,8.48211220727535e-06,5.924049872874093e-08,2.5580614959608283e-08,1.1512213859532494e-05,,0.6048040986061096,31417
,,,,,,,,,,,3.125e-05,,31418
683,9.965960998670198e-06,2.567041747170151e-06,2.567041747170151e-06,2.470035269652726e-07,2.1342557943171414e-07,3.3577908453708005e-08,7.151916634029476e-06,5.539023462119985e-08,1.6128934632320124e-08,1.148128831118811e-05,,0.6047204732894897,31463
,,,,,,,,,,,3.125e-05,,31464
684,1.0925572496489622e-05,3.1831307296670275e-06,3.1831307296670275e-06,2.3765740309045214e-07,2.1409731232324702e-07,2.3560058792782e-08,7.5047869358968455e-06,5.5184145253406314e-08,1.9863712452661275e-08,1.1470174285932444e-05,,0.6048022508621216,31509
,,,,,,,,,,,3.125e-05,,31510
685,1.1269453352724668e-05,2.9956031539768446e-06,2.9956031539768446e-06,3.313942329441488e-07,2.1294174246122566e-07,1.1845247627206845e-07,7.94245715951547e-06,5.837984673462415e-08,2.1044733955477568e-08,1.1466159776318818e-05,,0.6047216057777405,31555
,,,,,,,,,,,3.125e-05,,31556
686,1.2572328159876633e-05,4.123000053368742e-06,4.123000053368742e-06,2.6212416059934185e-07,2.131681924311124e-07,4.895597882637048e-08,8.187205821741372e-06,5.908547606736647e-08,2.2786569076060914e-08,1.1488283234939445e-05,,0.6047400236129761,31601
,,,,,,,,,,,3.125e-05,,31602
687,9.48670640354976e-06,2.8250553896214115e-06,2.8250553896214115e-06,2.4090624606287747e-07,2.1206854228239536e-07,2.8837744636689422e-08,6.420745648938464e-06,5.1885752583302747e-08,1.2321693887429319e-08,1.144825182564091e-05,,0.6046687960624695,31647
,,,,,,,,,,,3.125e-05,,31648
688,1.1794244528573472e-05,3.539167209964944e-06,3.539167209964944e-06,2.420383395929093e-07,2.129995522182071e-07,2.9038780269274866e-08,8.013040314835962e-06,5.7851156753940813e-08,2.2279232680944006e-08,1.1455171261331998e-05,,0.6047258377075195,31693
,,,,,,,,,,,3.125e-05,,31694
689,9.450671313970815e-06,2.856226046787924e-06,2.856226046787924e-06,2.411045443295734e-07,2.1146598783161608e-07,2.963856537974152e-08,6.353340722853318e-06,5.1481350737958564e-08,1.2052058906419916e-08,1.1415081644372549e-05,,0.6046551465988159,31739
,,,,,,,,,,,3.125e-05,,31740
690,1.2029752724629361e-05,3.5799484976450913e-06,3.5799484976450913e-06,2.414109019355237e-07,2.1233076097360026e-07,2.9080082342147762e-08,8.208392500819173e-06,5.961588556147035e-08,2.2468029214905982e-08,1.1427375284256414e-05,,0.6047427654266357,31785
,,,,,,,,,,,3.125e-05,,31786
691,9.975581633625552e-06,2.692729822229012e-06,2.692729822229012e-06,2.464682609115698e-07,2.1087319623802614e-07,3.559513217510357e-08,7.036382612568559e-06,5.4231502844004353e-08,1.6132334579310736e-08,1.1398338756407611e-05,,0.6046451330184937,31831
,,,,,,,,,,,3.125e-05,,31832
692,1.1251927389821503e-05,3.2825359994603787e-06,3.2825359994603787e-06,2.4580253921158146e-07,2.116051973644062e-07,3.4197345399888945e-08,7.723588169028517e-06,5.634610289462216e-08,2.0889782348376684e-08,1.1395411092962604e-05,,0.6047359704971313,31877
,,,,,,,,,,,3.125e-05,,31878
693,1.1893095688719768e-05,3.3536655337229604e-06,3.3536655337229604e-06,3.093244060892175e-07,2.1057203980490158e-07,9.875241602230744e-08,8.2301057773293e-06,5.9015444975329956e-08,2.3285613437451502e-08,1.1405364602978807e-05,,0.6046303510665894,31923
,,,,,,,,,,,3.125e-05,,31924
694,1.3715733075514436e-05,5.022446202929132e-06,5.022446202929132e-06,2.4040423340920825e-07,2.1116386506037088e-07,2.9240393217833116e-08,8.452882866549771e-06,6.015801545800059e-08,2.4370816475993706e-08,1.1451572390797082e-05,,0.6046190857887268,31969
,,,,,,,,,,,3.125e-05,,31970
695,1.02932499430608e-05,3.576735025490052e-06,3.576735025490052e-06,2.2781445352393348e-07,2.0997731553507037e-07,1.7837139765219945e-08,6.488700364570832e-06,5.119420976029687e-08,1.3692801559272993e-08,1.1428405741753522e-05,,0.6045302748680115,32015
,,,,,,,,,,,3.125e-05,,32016
696,1.1932201232411899e-05,3.754080353246536e-06,3.754080353246536e-06,2.3049854291912197e-07,2.100964309192932e-07,2.040216351417712e-08,7.947621270432137e-06,5.7339494929919965e-08,2.2136733335287317e-08,1.1438481124059763e-05,,0.6045795679092407,32061
,,,,,,,,,,,3.125e-05,,32062
697,8.853733561409172e-06,2.564003807492554e-06,2.564003807492554e-06,2.31852524734677e-07,2.0910621856273792e-07,2.274636123900109e-08,6.057878181309206e-06,4.923317931115889e-08,1.1345608008639374e-08,1.1386786354705691e-05,,0.6044867634773254,32107
,,,,,,,,,,,3.125e-05,,32108
698,1.1172087397426367e-05,3.118607082797098e-06,3.118607082797098e-06,2.400309995209682e-07,2.1003027939059393e-07,3.000074144665632e-08,7.813448064553086e-06,5.662106516979293e-08,2.1513422154839645e-08,1.1382492630218621e-05,,0.6045585870742798,32153
,,,,,,,,,,,3.125e-05,,32154
699,9.263048923457973e-06,2.4210182800743496e-06,2.4210182800743496e-06,2.4239406570814026e-07,2.0880030149328377e-07,3.359382105827535e-08,6.599637799808988e-06,5.206808140201247e-08,1.3928299402721223e-08,1.134010381065309e-05,,0.6044727563858032,32199
,,,,,,,,,,,3.125e-05,,32200
700,1.1643933248706162e-05,3.207704821761581e-06,3.207704821761581e-06,2.34912221230843e-07,2.0966497515928495e-07,2.5247256729699075e-08,8.20131663203938e-06,5.8789339618670056e-08,2.322383174657716e-08,1.1346180144755635e-05,,0.604559063911438,32245
,,,,,,,,,,,3.125e-05,,32246
701,8.413057003053837e-06,2.253158299936331e-06,2.253158299936331e-06,2.3136664140110952e-07,2.0826604441026575e-07,2.310059521448693e-08,5.928531209065113e-06,4.8953104681004334e-08,1.0332206201724148e-08,1.1287517736491282e-05,,0.604481041431427,32291
,,,,,,,,,,,3.125e-05,,32292
702,1.088079261535313e-05,3.099113428106648e-06,3.099113428106648e-06,2.317761556014375e-07,2.088893324980745e-07,2.288681066886511e-08,7.549903330072993e-06,5.5408733601325366e-08,2.009030630745201e-08,1.1279383215878624e-05,,0.6045758724212646,32337
,,,,,,,,,,,3.125e-05,,32338
703,1.120684919442283e-05,2.9886439278925536e-06,2.9886439278925536e-06,2.6145093556806387e-07,2.0789653376596107e-07,5.355444443466695e-08,7.956753506732639e-06,5.7656592389321304e-08,2.191094772285851e-08,1.1277932571829297e-05,,0.6044781804084778,32383
,,,,,,,,,,,3.125e-05,,32384
704,1.1804510904767085e-05,3.831561116385274e-06,3.831561116385274e-06,2.280047937119889e-07,2.0808479916922806e-07,1.9919967897408242e-08,7.744943104626145e-06,5.612561082557477e-08,2.1323836918440975e-08,1.1288464520475827e-05,,0.6045042872428894,32429
,,,,,,,,,,,3.125e-05,,32430
705,8.278047971543856e-06,2.3542377221019706e-06,2.3542377221019706e-06,2.2404870492209739e-07,2.0706171710571653e-07,1.6986998474521897e-08,5.6997623687493615e-06,4.7378417633581194e-08,9.619205876276737e-09,1.122825597121846e-05,,0.604425847530365,32475
,,,,,,,,,,,3.125e-05,,32476
706,1.0803185432450846e-05,3.0075907488935627e-06,3.0075907488935627e-06,2.329802839540207e-07,2.0787022947388323e-07,2.511008112549007e-08,7.562615337519674e-06,5.533890856668222e-08,2.028724210845212e-08,1.1219754014746286e-05,,0.6044915318489075,32521
,,,,,,,,,,,3.125e-05,,32522
707,9.027512533066329e-06,2.2792262370785465e-06,2.2792262370785465e-06,2.3652306424537528e-07,2.0666331579377584e-07,2.985978753144991e-08,6.511761512228986e-06,5.141478354175888e-08,1.3702834422701926e-08,1.1175910003657918e-05,,0.6044103503227234,32567
,,,,,,,,,,,1.5625e-05,,32568
708,8.741375495446846e-06,2.708814236029866e-06,2.708814236029866e-06,2.1310776787686336e-07,2.065943931484071e-07,6.513406702879365e-09,5.819454145239433e-06,4.773964334958691e-08,1.0454900056799943e-08,1.1127219295303803e-05,,0.6045243144035339,32613
,,,,,,,,,,,1.5625e-05,,32614
709,6.3702127590659074e-06,1.469704216106038e-06,1.469704216106038e-06,2.1486836487838445e-07,2.068407098931857e-07,8.02763100438142e-09,4.685640760726528e-06,4.197326219923525e-08,4.883125903631935e-09,1.103207887354074e-05,,0.6044871211051941,32659
,,,,,,,,,,,1.5625e-05,,32660
710,8.05348827270791e-06,2.4768935418251203e-06,2.4768935418251203e-06,2.105218612769022e-07,2.0662697863826907e-07,3.894918165769923e-09,5.366072400647681e-06,4.597322345034627e-08,7.687511960341453e-09,1.0972506970574614e-05,,0.6044783592224121,32705
,,,,,,,,,,,1.5625e-05,,32706
711,6.110935373726534e-06,1.3831048590873252e-06,1.3831048590873252e-06,2.1340130729186058e-07,2.066664563926679e-07,6.734863777779765e-09,4.514428837865125e-06,4.149397980768299e-08,3.65029406701467e-09,1.0875275620492175e-05,,0.604451060295105,32751
,,,,,,,,,,,1.5625e-05,,32752
712,7.793850272719283e-06,2.335167437195196e-06,2.335167437195196e-06,2.1008986550441477e-07,2.0642208653498528e-07,3.6677856307676393e-09,5.248594789009076e-06,4.539791831348339e-08,7.088023501466978e-09,1.081364735000534e-05,,0.604448676109314,32797
,,,,,,,,,,,1.5625e-05,,32798
713,5.988732027617516e-06,1.4038491826795507e-06,1.4038491826795507e-06,2.1224904855898785e-07,2.0636753106373362e-07,5.881525044770797e-09,4.372634066385217e-06,4.099277362001885e-08,2.7335724794852467e-09,1.071714905265253e-05,,0.6044238805770874,32843
,,,,,,,,,,,1.5625e-05,,32844
714,7.89841669757152e-06,2.375624490014161e-06,2.375624490014161e-06,2.0975188874672313e-07,2.0611864215425157e-07,3.633254141988118e-09,5.3130406740820035e-06,4.56584601238319e-08,7.471951057880233e-09,1.0660774023563135e-05,,0.604425311088562,32889
,,,,,,,,,,,1.5625e-05,,32890
715,5.979806701361667e-06,1.4228997997633996e-06,1.4228997997633996e-06,2.1144875006484654e-07,2.060476305132397e-07,5.401108893465789e-09,4.345457000454189e-06,4.088639116162085e-08,2.5681790027931584e-09,1.0567155186436139e-05,,0.6044006943702698,32935
,,,,,,,,,,,1.5625e-05,,32936
716,7.95710820966633e-06,2.4088824375212425e-06,2.4088824375212425e-06,2.0972689185327908e-07,2.0580836235239985e-07,3.9185423794663166e-09,5.338499249774031e-06,4.5731194830977984e-08,7.653808253849093e-09,1.051495382853318e-05,,0.6044045686721802,32981
,,,,,,,,,,,1.5625e-05,,32982
717,5.957255325483857e-06,1.4462344779531122e-06,1.4462344779531122e-06,2.105123257933883e-07,2.0570917058648774e-07,4.803160091881864e-09,4.300507498555817e-06,4.069718073651529e-08,2.3078936539633332e-09,1.0423799722047988e-05,,0.6043796539306641,33027
,,,,,,,,,,,1.5625e-05,,33028
718,8.046224138524849e-06,2.44823513639858e-06,2.44823513639858e-06,2.0987772586522624e-07,2.0548182533275394e-07,4.395917407862271e-09,5.3881126405030955e-06,4.58928610669318e-08,7.988272265890828e-09,1.0376248610555194e-05,,0.6043850779533386,33073
,,,,,,,,,,,1.5625e-05,,33074
719,5.9325257097953e-06,1.4576821740774903e-06,1.4576821740774903e-06,2.0969723379948846e-07,2.0536393208203663e-07,4.333303937897881e-09,4.265144980308833e-06,4.052057178682844e-08,2.130886800344456e-09,1.0287373697792646e-05,,0.6043596863746643,33119
,,,,,,,,,,,1.5625e-05,,33120
720,8.095084922388196e-06,2.4671846858836943e-06,2.4671846858836943e-06,2.1029421759521938e-07,2.0516256427072221e-07,5.1316670912626705e-09,5.417605734692188e-06,4.59382931694563e-08,8.237766024876692e-09,1.0243527867714874e-05,,0.6043666005134583,33165
,,,,,,,,,,,1.5625e-05,,33166
721,5.925211553403642e-06,1.4645656847278588e-06,1.4645656847278588e-06,2.0924484545048472e-07,2.0501425979091437e-07,4.23059098864087e-09,4.25140069637564e-06,4.0412718504967415e-08,2.101283147482036e-09,1.0157161341339815e-05,,0.6043407917022705,33211
,,,,,,,,,,,1.5625e-05,,33212
722,8.147322660079226e-06,2.4874304926925106e-06,2.4874304926925106e-06,2.108568963876678e-07,2.0483888363287406e-07,6.0179745631216974e-09,5.449036052596057e-06,4.598130942667922e-08,8.509050353211478e-09,1.0116965313500259e-05,,0.6043488383293152,33257
,,,,,,,,,,,1.5625e-05,,33258
723,5.975593012408353e-06,1.4750866057511303e-06,1.4750866057511303e-06,2.096188325140247e-07,2.0466958972065186e-07,4.949280985044879e-09,4.2908873183478136e-06,4.0507828202862584e-08,2.4010429200416183e-09,1.0034137631009798e-05,,0.6043217182159424,33303
,,,,,,,,,,,1.5625e-05,,33304
724,8.211437489080708e-06,2.5188901418005116e-06,2.5188901418005116e-06,2.1142760431303032e-07,2.0451082605177362e-07,6.916771155829338e-09,5.4811198424431495e-06,4.606723180700101e-08,8.743968216151643e-09,9.997683264373336e-06,,0.6043314933776855,33349
,,,,,,,,,,,1.5625e-05,,33350
725,6.050016509107081e-06,1.491406010245555e-06,1.491406010245555e-06,2.1052618137673562e-07,2.0431819791610906e-07,6.20802698136913e-09,4.348084530647611e-06,4.0684234647869744e-08,2.796611386912673e-09,9.918730029312428e-06,,0.6043041944503784,33395
,,,,,,,,,,,1.5625e-05,,33396
726,8.25400638859719e-06,2.5513202217553044e-06,2.5513202217553044e-06,2.1185492471431644e-07,2.0418303847691277e-07,7.671865809300016e-09,5.49083097212133e-06,4.6105949280672576e-08,8.802363282711667e-09,9.885436156764627e-06,,0.6043156385421753,33441
,,,,,,,,,,,1.5625e-05,,33442
727,6.073038548493059e-06,1.5027976587589364e-06,1.5027976587589364e-06,2.110743224648104e-07,2.039741389125993e-07,7.100205312582375e-09,4.359165359346662e-06,4.070608028428069e-08,2.8855837719277133e-09,9.809187758946791e-06,,0.6042882800102234,33487
,,,,,,,,,,,1.5625e-05,,33488
728,8.277443157567177e-06,2.5652013846411137e-06,2.5652013846411137e-06,2.119331270478142e-07,2.038438253748609e-07,8.089320324700111e-09,5.5003097259032074e-06,4.613671578113099e-08,8.866392953166269e-09,9.778553248906974e-06,,0.6043023467063904,33533
,,,,,,,,,,,1.5625e-05,,33534
729,6.080380899220472e-06,1.5086097846506163e-06,1.5086097846506163e-06,2.1134900407560053e-07,2.0361866859275324e-07,7.73037989176828e-09,4.360420916782459e-06,4.069505976644905e-08,2.909166907372196e-09,9.704589501779992e-06,,0.6042744517326355,33579
,,,,,,,,,,,1.5625e-05,,33580
730,8.293623068311717e-06,2.568092213550699e-06,2.568092213550699e-06,2.1184224863191048e-07,2.0351886576008837e-07,8.323446820668323e-09,5.513690211955691e-06,4.618299698222472e-08,8.953898067431965e-09,9.676369700173382e-06,,0.6042907238006592,33625
,,,,,,,,,,,1.5625e-05,,33626
731,6.074653356336057e-06,1.5093149841050035e-06,1.5093149841050035e-06,2.113153101390708e-07,2.0326814365034807e-07,8.047169153257983e-09,4.354023076302838e-06,4.066153280746221e-08,2.878700833264247e-09,9.604335900803562e-06,,0.6042623519897461,33671
,,,,,,,,,,,1.5625e-05,,33672
732,8.311981218867004e-06,2.566853936514235e-06,2.566853936514235e-06,2.1160225571748015e-07,2.0317079929554893e-07,8.431457310109636e-09,5.5335258366540074e-06,4.625758265319746e-08,9.077674612001374e-09,9.578488970873877e-06,,0.6042804718017578,33717
,,,,,,,,,,,1.5625e-05,,33718
733,6.063117325538769e-06,1.5092160765561857e-06,1.5092160765561857e-06,2.108366174979892e-07,2.0289694191433227e-07,7.939640944698567e-09,4.3430645746411756e-06,4.0618569840944474e-08,2.8120710204859733e-09,9.508181392448023e-06,,0.6042511463165283,33763
,,,,,,,,,,,1.5625e-05,,33764
734,8.336721293744631e-06,2.5714161893120036e-06,2.5714161893120036e-06,2.1139503303402307e-07,2.0282773505186924e-07,8.56727577769334e-09,5.553909886657493e-06,4.6323293645400554e-08,9.215806784368397e-09,9.48475189943565e-06,,0.6042711138725281,33809
,,,,,,,,,,,1.5625e-05,,33810
735,6.065786237741122e-06,1.5185078154900111e-06,1.5185078154900111e-06,2.1011379658375517e-07,2.025354746137964e-07,7.578336180813494e-09,4.337163773016073e-06,4.06020248533423e-08,2.769619866782591e-09,9.416372449777555e-06,,0.6042409539222717,33855
,,,,,,,,,,,1.5625e-05,,33856
736,8.388444257434458e-06,2.596936155896401e-06,2.596936155896401e-06,2.1121412885349855e-07,2.0247333054612682e-07,8.740785872873857e-09,5.580294327955926e-06,4.6414903920322104e-08,9.388038790802966e-09,9.39581423153868e-06,,0.6042630672454834,33901
,,,,,,,,,,,1.5625e-05,,33902
737,6.0893198678968474e-06,1.538907326903427e-06,1.538907326903427e-06,2.091852877583733e-07,2.0216265284034307e-07,7.022654457955468e-09,4.341226031101542e-06,4.0628904685036105e-08,2.7833608751137717e-09,9.329683962278068e-06,,0.6042317152023315,33947
,,,,,,,,,,,1.5625e-05,,33948
738,8.463055564789101e-06,2.6401023660582723e-06,2.6401023660582723e-06,2.112000601073305e-07,2.0211922446833341e-07,9.080788565540843e-09,5.6117537496902514e-06,4.6532601771787085e-08,9.584934623774188e-09,9.312351721746381e-06,,0.6042566895484924,33993
,,,,,,,,,,,1.5625e-05,,33994
739,6.127735105110332e-06,1.565831894367875e-06,1.565831894367875e-06,2.0834590941376518e-07,2.0180647197776125e-07,6.539420116524752e-09,4.353557869762881e-06,4.068839132287394e-08,2.847184044085793e-09,9.248659807781223e-06,,0.6042242050170898,34039
,,,,,,,,,,,1.5625e-05,,34040
740,8.546110620955005e-06,2.690988367248792e-06,2.690988367248792e-06,2.1127057436842733e-07,2.0176084092327073e-07,9.509709464339267e-09,5.643851181957871e-06,4.6655220131697206e-08,9.783289733888978e-09,9.234608114638831e-06,,0.6042516231536865,34085
,,,,,,,,,,,1.5625e-05,,34086
741,6.172339453769382e-06,1.594314085195947e-06,1.594314085195947e-06,2.074918938888004e-07,2.0142039147685864e-07,6.071495306514407e-09,4.370532678876771e-06,4.076241566508543e-08,2.942919685722245e-09,9.173362741421442e-06,,0.6042171120643616,34131
,,,,,,,,,,,1.5625e-05,,34132
742,8.625394002592657e-06,2.7403598323871847e-06,2.7403598323871847e-06,2.113767294531499e-07,2.0139579248734663e-07,9.980983151081091e-09,5.6736557780823205e-06,4.6767450356810514e-08,9.96910998196654e-09,9.162403330265079e-06,,0.6042468547821045,34177
,,,,,,,,,,,1.5625e-05,,34178
743,6.214314453245606e-06,1.6192979046536493e-06,1.6192979046536493e-06,2.067174023068219e-07,2.0104870657178253e-07,5.668750358012176e-09,4.388298748381203e-06,4.0834102321696264e-08,3.048891361601136e-09,9.103441698243842e-06,,0.6042108535766602,34223
,,,,,,,,,,,1.5625e-05,,34224
744,8.692853043612558e-06,2.781898274406558e-06,2.781898274406558e-06,2.1147771178675612e-07,2.0102869768834353e-07,1.0449017651126269e-08,5.699479061149759e-06,4.686093291184079e-08,1.0133853756144617e-08,9.095229870581534e-06,,0.6042425632476807,34269
,,,,,,,,,,,1.5625e-05,,34270
745,6.248356839932967e-06,1.6382333569708862e-06,1.6382333569708862e-06,2.0598496064394567e-07,2.0067949435542687e-07,5.30546850896485e-09,4.40413850810728e-06,4.089143246233107e-08,3.14995163286369e-09,9.038292773766443e-06,,0.6042049527168274,34315
,,,,,,,,,,,1.5625e-05,,34316
746,8.744339538679924e-06,2.8127324185334146e-06,2.8127324185334146e-06,2.115322956797172e-07,2.006642034757533e-07,1.086808154582286e-08,5.720074113924056e-06,4.6928803953960596e-08,1.0271931749628038e-08,9.032413800014183e-06,,0.6042381525039673,34361
,,,,,,,,,,,1.5625e-05,,34362
747,6.2728995544603094e-06,1.6505791791132651e-06,1.6505791791132651e-06,2.0529222410914372e-07,2.0031761494010425e-07,4.974578526883988e-09,4.417028776515508e-06,4.093087824230679e-08,3.239405410582208e-09,8.977222933026496e-06,,0.6041985750198364,34407
,,,,,,,,,,,1.5625e-05,,34408
748,8.780009011388756e-06,2.8334022772469325e-06,2.8334022772469325e-06,2.1151876694602834e-07,2.0031389169616887e-07,1.120481218919167e-08,5.7350894167029765e-06,4.6969891087655924e-08,1.0381000059567214e-08,8.973279363999609e-06,,0.6042335033416748,34453
,,,,,,,,,,,1.5625e-05,,34454
749,6.287822543527e-06,1.6566950762353372e-06,1.6566950762353372e-06,2.0465368777422555e-07,1.999445800038302e-07,4.709083789578017e-09,4.426472969498718e-06,4.09499811837577e-08,3.314762908601665e-09,8.91957006388111e-06,,0.6041926145553589,34499
,,,,,,,,,,,1.5625e-05,,34500
750,8.801884177955799e-06,2.844962864401168e-06,2.844962864401168e-06,2.1140500905403314e-07,1.99952424395633e-07,1.1452548243084948e-08,5.7455190471955575e-06,4.6987654656049926e-08,1.04675264012144e-08,8.917216291592922e-06,,0.604228675365448,34545
,,,,,,,,,,,1.5625e-05,,34546
751,6.29457872491912e-06,1.6575154404563364e-06,1.6575154404563364e-06,2.0409396483955788e-07,1.995995546621998e-07,4.4944026278415095e-09,4.432970399648184e-06,4.0952539137606436e-08,3.3771578866748087e-09,8.864763003657572e-06,,0.6041866540908813,34591
,,,,,,,,,,,1.5625e-05,,34592
752,8.812952728476375e-06,2.849580596375745e-06,2.849580596375745e-06,2.1125143234712596e-07,1.9961672137469577e-07,1.16347251832849e-08,5.752121978730429e-06,4.6986265545001515e-08,1.0534948025053836e-08,8.863727089192253e-06,,0.6042236089706421,34637
,,,,,,,,,,,1.5625e-05,,34638
753,6.295264029176906e-06,1.654610400692036e-06,1.654610400692036e-06,2.035816208945107e-07,1.992525398009093e-07,4.329083314047466e-09,4.43707222075318e-06,4.094129479881303e-08,3.429427630763371e-09,8.812357918941416e-06,,0.6041804552078247,34683
,,,,,,,,,,,1.5625e-05,,34684
754,8.815462024358567e-06,2.849074917321559e-06,2.849074917321559e-06,2.1102893299485004e-07,1.992650879856228e-07,1.1763865437330878e-08,5.755357960879337e-06,4.696732247566615e-08,1.0586261645073591e-08,8.812419764581136e-06,,0.6042181253433228,34729
,,,,,,,,,,,1.5625e-05,,34730
755,6.290886176429922e-06,1.6487315406266134e-06,1.6487315406266134e-06,2.0311080106694135e-07,1.9889655789029348e-07,4.2141925504779465e-09,4.439044914761325e-06,4.091749872259243e-08,3.47293904745527e-09,8.76198919286253e-06,,0.6041736006736755,34775
,,,,,,,,,,,1.5625e-05,,34776
756,8.811117368168198e-06,2.8446520445868373e-06,2.8446520445868373e-06,2.1075446454688063e-07,1.989044307038057e-07,1.1850023184933889e-08,5.755710844823625e-06,4.693325550420013e-08,1.0623842250367943e-08,8.762972356635146e-06,,0.6042119860649109,34821
,,,,,,,,,,,1.5625e-05,,34822
757,6.283403763518436e-06,1.6409701402153587e-06,1.6409701402153587e-06,2.0271367873192503e-07,1.9855470156926458e-07,4.158891897532158e-09,4.439720214577392e-06,4.088633431820199e-08,3.510863377798046e-09,8.713380339031573e-06,,0.6041666865348816,34867
,,,,,,,,,,,1.5625e-05,,34868
758,8.802635420579463e-06,2.8378312890708912e-06,2.8378312890708912e-06,2.10494576435849e-07,1.9856956612329668e-07,1.1925024523407046e-08,5.7543106777302455e-06,4.688986621204094e-08,1.0653220527956364e-08,8.715165677131154e-06,,0.6042056679725647,34913
,,,,,,,,,,,1.5625e-05,,34914
759,6.273817234614398e-06,1.6321524753948324e-06,1.6321524753948324e-06,2.0236120690242387e-07,1.9822012120584986e-07,4.141030185422778e-09,4.439302756509278e-06,4.084883542532225e-08,3.544195603666367e-09,8.666338544571772e-06,,0.6041595935821533,34959
,,,,,,,,,,,1.5625e-05,,34960
760,8.791223990556318e-06,2.8296583423070842e-06,2.8296583423070842e-06,2.1021079987804114e-07,1.9823728791834583e-07,1.1973550151367363e-08,5.751354365202133e-06,4.683860410636953e-08,1.0674936490318032e-08,8.66883601702284e-06,,0.6041989922523499,35005
,,,,,,,,,,,1.5625e-05,,35006
761,6.2626736507809255e-06,1.622667582523718e-06,1.622667582523718e-06,2.0204169004500727e-07,1.978858819029483e-07,4.15583301105471e-09,4.437965344550321e-06,4.080589022237291e-08,3.5737617309905545e-09,8.620712833362631e-06,,0.6041521430015564,35051
,,,,,,,,,,,1.5625e-05,,35052
762,8.773907211434562e-06,2.8194449441798497e-06,2.8194449441798497e-06,2.0990157167943835e-07,1.979028780851877e-07,1.1998666948898062e-08,5.74456089452724e-06,4.676915921209002e-08,1.0676441952739424e-08,8.623776921012904e-06,,0.6041918396949768,35097
,,,,,,,,,,,1.5625e-05,,35098
763,6.246888460736955e-06,1.6112763887576875e-06,1.6112763887576875e-06,2.0172835490939178e-07,1.9754489244405704e-07,4.183452695372125e-09,4.433884441823466e-06,4.074925996633283e-08,3.5895770800209448e-09,8.576239451940637e-06,,0.6041443943977356,35143
,,,,,,,,,,,1.5625e-05,,35144
764,8.74893430591328e-06,2.8060590011591557e-06,2.8060590011591557e-06,2.0959738833425945e-07,1.9756191704800585e-07,1.2035439311830487e-08,5.7332790674990974e-06,4.668053321665866e-08,1.0652249748943632e-08,8.579692803323269e-06,,0.604184627532959,35189
,,,,,,,,,,,1.5625e-05,,35190
765,6.226743153092684e-06,1.5976747818058357e-06,1.5976747818058357e-06,2.0144457835158391e-07,1.972111220993611e-07,4.233425165978133e-09,4.427623935043812e-06,4.0681502611050746e-08,3.5947373966394025e-09,8.532633728464134e-06,,0.6041368246078491,35235
,,,,,,,,,,,1.5625e-05,,35236
