epoch,loss,loss/Rt,loss/data,loss/ic,loss/res,loss/sigma,lr,step
133,1332671104.0,2.804279327392578,1332663552.0,599.1795654296875,6722.81689453125,225.5973358154297,,8039
,,,,,,,0.00025,8040
134,1333038848.0,2.802276372909546,1333000960.0,599.21435546875,37480.4140625,223.16127014160156,,8099
,,,,,,,0.00025,8100
135,1332651904.0,2.803337812423706,1332644096.0,599.3569946289062,7350.65869140625,226.63320922851562,,8159
,,,,,,,0.00025,8160
136,1333058304.0,2.80342960357666,1333044352.0,599.71923828125,13119.2548828125,227.4097137451172,,8219
,,,,,,,0.00025,8220
137,1332846592.0,2.8044493198394775,1332833664.0,600.0457763671875,12137.2490234375,223.92860412597656,,8279
,,,,,,,0.00025,8280
138,1332663424.0,2.8013522624969482,1332615552.0,600.0484619140625,46991.109375,220.76039123535156,,8339
,,,,,,,0.00025,8340
139,1332613888.0,2.8046767711639404,1332606336.0,600.1178588867188,6754.19580078125,225.79470825195312,,8399
,,,,,,,0.00025,8400
140,1333009664.0,2.8019039630889893,1332967680.0,600.0111694335938,41632.58203125,224.18106079101562,,8459
,,,,,,,0.00025,8460
141,1332638592.0,2.8048954010009766,1332630912.0,600.0198974609375,6866.60400390625,221.60821533203125,,8519
,,,,,,,0.00025,8520
142,1332641792.0,2.8049850463867188,1332632704.0,600.3765258789062,8231.3115234375,222.11911010742188,,8579
,,,,,,,0.00025,8580
143,1332671744.0,2.804520845413208,1332654976.0,600.7640380859375,16293.138671875,221.4829559326172,,8639
,,,,,,,0.00025,8640
144,1332560640.0,2.804762125015259,1332552320.0,601.3631591796875,7764.31982421875,226.7827911376953,,8699
,,,,,,,0.00025,8700
145,1332953600.0,2.80407452583313,1332945792.0,601.579345703125,7160.43115234375,225.85775756835938,,8759
,,,,,,,0.00025,8760
146,1332652416.0,2.8016045093536377,1332607872.0,601.3746948242188,44055.234375,220.61654663085938,,8819
,,,,,,,0.00025,8820
147,1332579456.0,2.8039228916168213,1332576384.0,601.1692504882812,2923.285400390625,229.03512573242188,,8879
,,,,,,,0.00025,8880
148,1333471488.0,2.8036491870880127,1333448192.0,600.8260498046875,22603.74609375,226.2846221923828,,8939
,,,,,,,0.00025,8940
149,1332692864.0,2.8032217025756836,1332675328.0,600.8284301757812,16589.01953125,221.79476928710938,,8999
,,,,,,,0.00025,9000
150,1332611968.0,2.8029894828796387,1332603264.0,601.2255249023438,7945.74462890625,222.42031860351562,,9059
,,,,,,,0.00025,9060
151,1332663168.0,2.803537368774414,1332646144.0,601.3685302734375,16354.5439453125,221.98329162597656,,9119
,,,,,,,0.00025,9120
152,1332525952.0,2.802962303161621,1332516992.0,601.8164672851562,8203.6162109375,221.66989135742188,,9179
,,,,,,,0.00025,9180
153,1332547584.0,2.803798198699951,1332532608.0,602.005859375,14421.4345703125,221.4922637939453,,9239
,,,,,,,0.00025,9240
154,1332441088.0,2.8039932250976562,1332431360.0,602.5982055664062,9155.8818359375,227.01344299316406,,9299
,,,,,,,0.00025,9300
155,1332886016.0,2.8021774291992188,1332847232.0,602.3880004882812,38368.0625,224.4561309814453,,9359
,,,,,,,0.00025,9360
156,1332418560.0,2.8044137954711914,1332412416.0,602.5282592773438,5751.21728515625,226.88555908203125,,9419
,,,,,,,0.00025,9420
