epoch,internal/smma_improvement,loss,loss/data,loss/data/I,loss/ic,loss/ic/I0,loss/ic/S0,loss/res,loss/res/I,loss/res/S,loss/smma,lr,params/beta,step
,,,,,,,,,,,,6.25e-05,,31464
684,0.464246541261673,7.5916186688118614e-06,2.081792445096653e-06,2.081792445096653e-06,1.4641054235653428e-07,1.198770718247033e-07,2.6533461650046775e-08,5.3634157666238025e-06,3.496672107416998e-08,1.8667432044594534e-08,1.885273559310008e-05,,0.6028934121131897,31509
,,,,,,,,,,,,6.25e-05,,31510
685,0.45998290181159973,9.48886099649826e-06,1.525320499240479e-06,1.525320499240479e-06,1.8031644799521018e-07,1.191015570611853e-07,6.12148696177428e-08,7.78322464611847e-06,4.3401477967108804e-08,3.443075158315878e-08,1.8665457901079208e-05,,0.6028921008110046,31555
,,,,,,,,,,,,6.25e-05,,31556
686,0.4557618200778961,9.445762771065347e-06,2.910673174483236e-06,2.910673174483236e-06,1.6915622325086588e-07,1.193575940305891e-07,4.979860079856735e-08,6.365932222252013e-06,3.879599219658303e-08,2.486332917328582e-08,1.848106512625236e-05,,0.6029517650604248,31601
,,,,,,,,,,,,6.25e-05,,31602
687,0.4591209590435028,6.369402854033979e-06,8.645952220831532e-07,8.645952220831532e-07,1.381787058107875e-07,1.1865805049637856e-07,1.9520669525263656e-08,5.366628556657815e-06,3.343077281670048e-08,2.0235505715504587e-08,1.8238832126371562e-05,,0.6028934717178345,31647
,,,,,,,,,,,,6.25e-05,,31648
688,0.4536648094654083,1.269739368581213e-05,3.3710025491018314e-06,3.3710025491018314e-06,1.8990473904523242e-07,1.1880908346029173e-07,7.109564847951333e-08,9.136485459748656e-06,5.126873148242339e-08,4.009614329447686e-08,1.8128002921002917e-05,,0.6029322743415833,31693
,,,,,,,,,,,,6.25e-05,,31694
689,0.4526185095310211,7.535432814620435e-06,1.4673934174425085e-06,1.4673934174425085e-06,1.6933842061916948e-07,1.1780156228269334e-07,5.153686188918982e-08,5.898700692341663e-06,3.6063891428739225e-08,2.2923135389874005e-08,1.7916150682140142e-05,,0.6028478741645813,31739
,,,,,,,,,,,,6.25e-05,,31740
690,0.4470023810863495,1.4522684978146572e-05,2.5190963697241386e-06,2.5190963697241386e-06,1.9896373260053224e-07,1.1809898836645516e-07,8.086468028523086e-08,1.1804621863120701e-05,6.042116496018934e-08,5.762505139728091e-08,1.7848282368504442e-05,,0.6028798222541809,31785
,,,,,,,,,,,,6.25e-05,,31786
691,0.44728803634643555,8.933224307838827e-06,6.645378789471579e-07,6.645378789471579e-07,1.698074214573353e-07,1.1772554131539437e-07,5.208188369465461e-08,8.098874786810484e-06,4.4592749048888436e-08,3.639602397242925e-08,1.766998138919007e-05,,0.6026732921600342,31831
,,,,,,,,,,,,6.25e-05,,31832
692,0.4502372145652771,5.196090114623075e-06,6.244181918191316e-07,6.244181918191316e-07,1.2656384740239446e-07,1.1748377204412463e-07,9.080068252842466e-09,4.4451080611906946e-06,2.9914861698898676e-08,1.4536214898441813e-08,1.742050335451495e-05,,0.6027495265007019,31877
,,,,,,,,,,,,6.25e-05,,31878
693,0.45360586047172546,3.894447218044661e-06,3.7695599530707113e-07,3.7695599530707113e-07,1.261413586917115e-07,1.1733811788872117e-07,8.803210604924061e-09,3.3913504466909217e-06,2.4918552554709095e-08,8.994949673990504e-09,1.7149981431430206e-05,,0.6027594804763794,31923
,,,,,,,,,,,,6.25e-05,,31924
694,0.4550515413284302,5.142446752870455e-06,4.874419232692162e-07,4.874419232692162e-07,1.2602032484210213e-07,1.1708276304034371e-07,8.937578677148394e-09,4.5289834815775976e-06,3.022310934852612e-08,1.5066724756707117e-08,1.6909831174416468e-05,,0.6027954816818237,31969
,,,,,,,,,,,,6.25e-05,,31970
695,0.45721110701560974,2.7593619051913265e-06,3.0445227139352937e-07,3.0445227139352937e-07,1.2113379455058748e-07,1.1653909126607687e-07,4.594720603989799e-09,2.3337761376751587e-06,2.0956626656243316e-08,2.3811383975669287e-09,1.6626821889076382e-05,,0.6028165221214294,32015
,,,,,,,,,,,,6.25e-05,,32016
696,0.4569108188152313,5.55141514269053e-06,5.609261961581069e-07,5.609261961581069e-07,1.2537822158265044e-07,1.1620683437740809e-07,9.171376547101318e-09,4.865110895480029e-06,2.9644455779020973e-08,1.900666113385796e-08,1.6405312635470182e-05,,0.6028444766998291,32061
,,,,,,,,,,,,6.25e-05,,32062
697,0.45723360776901245,4.309299583837856e-06,3.471595562132279e-07,3.471595562132279e-07,1.254084622814844e-07,1.1575682634656914e-07,9.651633270379989e-09,3.836732958006905e-06,2.629949413801569e-08,1.2067816967942235e-08,1.6163392501766793e-05,,0.6028777956962585,32107
,,,,,,,,,,,,6.25e-05,,32108
698,0.452130526304245,1.1585245374590158e-05,9.558891633787425e-07,9.558891633787425e-07,1.3774534579624742e-07,1.1565492741283379e-07,2.2090416607056795e-08,1.049161255650688e-05,5.221163590363176e-08,5.270448255600968e-08,1.6071830032160506e-05,,0.6028916835784912,32153
,,,,,,,,,,,,6.25e-05,,32154
699,0.4485420882701874,1.0177754120377358e-05,1.160684860224137e-06,1.160684860224137e-06,2.9583870286842284e-07,1.1476215888706065e-07,1.8107658661392634e-07,8.721229278307874e-06,4.4336967874869515e-08,4.2875335282133165e-08,1.5953948604874313e-05,,0.6029086112976074,32199
,,,,,,,,,,,,6.25e-05,,32200
700,0.4470946788787842,7.125434876797954e-06,1.5836236570976325e-06,1.5836236570976325e-06,1.6260436552784086e-07,1.1506285346740697e-07,4.754151206043389e-08,5.379205958888633e-06,3.423462047180692e-08,1.9557438335482402e-08,1.5777379303472117e-05,,0.6029143333435059,32245
,,,,,,,,,,,,6.25e-05,,32246
701,0.44422367215156555,8.510760380886495e-06,1.3895719348511193e-06,1.3895719348511193e-06,1.3636619655699178e-07,1.1436517155516412e-07,2.2001009014616102e-08,6.984821993682999e-06,4.1877846967963706e-08,2.797038156643339e-08,1.563204568810761e-05,,0.602914571762085,32291
,,,,,,,,,,,,6.25e-05,,32292
702,0.43274959921836853,2.0016657799715176e-05,6.345961992337834e-06,6.345961992337834e-06,1.7720611822369392e-07,1.1510942243830868e-07,6.209668867995788e-08,1.3493493497662712e-05,6.985380451851597e-08,6.508111027869745e-08,1.5719739167252555e-05,,0.6029240489006042,32337
,,,,,,,,,,,,6.25e-05,,32338
703,0.42133063077926636,1.8147409718949348e-05,4.116353011340834e-06,4.116353011340834e-06,2.3670654059060325e-07,1.139368634994753e-07,1.227696202477091e-07,1.3794349797535688e-05,6.772477689764855e-08,7.021873926760236e-08,1.5768291632412e-05,,0.6027531027793884,32383
,,,,,,,,,,,,6.25e-05,,32384
704,0.4112022817134857,1.6154826880665496e-05,5.398186658567283e-06,5.398186658567283e-06,2.376850289920185e-07,1.1470724103901375e-07,1.2297775242586795e-07,1.051895014825277e-05,5.722707641098168e-08,4.796243402438449e-08,1.577602233737707e-05,,0.6028302907943726,32429
,,,,,,,,,,,,6.25e-05,,32430
705,0.4013707637786865,1.890747262223158e-05,3.3371145491400966e-06,3.3371145491400966e-06,1.456791665077617e-07,1.1381276721067479e-07,3.1866417060655294e-08,1.542467543913517e-05,7.467892260137887e-08,7.956785452734039e-08,1.583865196153056e-05,,0.6026633381843567,32475
,,,,,,,,,,,,6.25e-05,,32476
706,0.39238983392715454,1.634802538319491e-05,5.821316335641313e-06,5.821316335641313e-06,1.6489985910084215e-07,1.1453851556098016e-07,5.036138617242614e-08,1.0361807653680444e-05,5.822255388920894e-08,4.5395527337177555e-08,1.5848838302190416e-05,,0.6027572751045227,32521
,,,,,,,,,,,,6.25e-05,,32522
707,0.3863741457462311,1.4196778465702664e-05,3.231566552130971e-06,3.231566552130971e-06,1.5551644594324898e-07,1.1325447957233337e-07,4.226194505463354e-08,1.080969195754733e-05,5.6295746730938845e-08,5.1801169576037864e-08,1.581579817866441e-05,,0.6025897264480591,32567
,,,,,,,,,,,,6.25e-05,,32568
708,0.3681345283985138,3.0707920814165846e-05,8.696774784766603e-06,8.696774784766603e-06,1.82188031772057e-07,1.1426065071873381e-07,6.792735973704112e-08,2.1828962417203e-05,9.430736724880262e-08,1.2398223248055729e-07,1.6113639503601007e-05,,0.6026465892791748,32613
,,,,,,,,,,,,6.25e-05,,32614
709,0.3697534501552582,1.526315463706851e-05,3.306648750367458e-06,3.306648750367458e-06,1.738310970722523e-07,1.1345485262381771e-07,6.037623734300723e-08,1.178267575596692e-05,5.8690709181519196e-08,5.9136052499297875e-08,1.609663013368845e-05,,0.6022889018058777,32659
,,,,,,,,,,,,6.25e-05,,32660
710,0.3664131164550781,1.5900428479653783e-05,4.867163625021931e-06,4.867163625021931e-06,1.851995818924479e-07,1.1420711132359429e-07,7.099247767428096e-08,1.0848067176993936e-05,5.897376098573659e-08,4.9506901689255756e-08,1.6092706573545e-05,,0.6023786664009094,32705
,,,,,,,,,,,,6.25e-05,,32706
711,0.36326515674591064,1.5304207408917136e-05,4.951793471263954e-06,4.951793471263954e-06,1.5368831896012125e-07,1.1363838581246455e-07,4.0049922489515666e-08,1.0198724339716136e-05,5.462597840732997e-08,4.736125802651259e-08,1.607693593541626e-05,,0.6022739410400391,32751
,,,,,,,,,,,,6.25e-05,,32752
712,0.3599812388420105,1.0510035281185992e-05,2.7073599540017312e-06,2.7073599540017312e-06,1.6156606363892934e-07,1.1390078924478075e-07,4.766527439414858e-08,7.641108823008835e-06,4.62633238385024e-08,3.014777050225348e-08,1.5965599232004024e-05,,0.6024455428123474,32797
,,,,,,,,,,,,6.25e-05,,32798
713,0.35075920820236206,1.7847345588961616e-05,4.056015313835815e-06,4.056015313835815e-06,1.436070817817381e-07,1.1313667158674434e-07,3.047040308956639e-08,1.3647721061715856e-05,7.074449115407333e-08,6.573272770538097e-08,1.6003234122763388e-05,,0.6024148464202881,32843
,,,,,,,,,,,,6.25e-05,,32844
714,0.33261579275131226,3.0283083106041886e-05,4.680675374402199e-06,4.680675374402199e-06,6.327746291390213e-07,1.1331069060815935e-07,5.194639243200072e-07,2.4969627702375874e-05,1.1550438472340829e-07,1.3419192157471116e-07,1.6288830011035316e-05,,0.602627158164978,32889
,,,,,,,,,,,,6.25e-05,,32890
715,0.33281028270721436,7.939140232338104e-06,1.506187800259795e-06,1.506187800259795e-06,7.290175290108891e-07,1.1260640064847394e-07,6.164111141515605e-07,5.703935130441096e-06,3.3933797993768167e-08,2.3105551250068856e-08,1.6121835869853385e-05,,0.6024568676948547,32935
,,,,,,,,,,,,6.25e-05,,32936
716,0.33211085200309753,7.206323971331585e-06,1.222203081852058e-06,1.222203081852058e-06,1.2529702075880778e-07,1.1272948796658966e-07,1.2567530127682858e-08,5.858822987647727e-06,3.452324648378635e-08,2.406499355345204e-08,1.5943525795591995e-05,,0.6025330424308777,32981
,,,,,,,,,,,,6.25e-05,,32982
717,0.3329938054084778,4.145003458688734e-06,3.921068696399743e-07,3.921068696399743e-07,1.1572292635264603e-07,1.1256032905748725e-07,3.1626006258278494e-09,3.637172994785942e-06,2.5596209596301378e-08,1.077552447270591e-08,1.5707555576227605e-05,,0.6024600267410278,33027
,,,,,,,,,,,,6.25e-05,,33028
718,0.3332926630973816,5.187991519051138e-06,4.905886612505128e-07,4.905886612505128e-07,1.1769506613745762e-07,1.1247183095974833e-07,5.223251609010049e-09,4.579707820084877e-06,2.9524519717938347e-08,1.6272558411856153e-08,1.5497163985855877e-05,,0.6025163531303406,33073
,,,,,,,,,,,,6.25e-05,,33074
719,0.329454243183136,8.225543751905207e-06,5.73370755319047e-07,5.73370755319047e-07,1.390984607496648e-07,1.1201362326573872e-07,2.708485347113765e-08,7.513075615861453e-06,3.992720110090886e-08,3.520356273156722e-08,1.535173214506358e-05,,0.6025305986404419,33119
,,,,,,,,,,,,6.25e-05,,33120
720,0.3263360559940338,5.934316959610442e-06,6.375994985319267e-07,6.375994985319267e-07,1.1837547475579413e-07,1.1184705783762183e-07,6.528415585904668e-09,5.178344054002082e-06,3.1043146719866854e-08,2.074028238041592e-08,1.5163383977778722e-05,,0.6025969982147217,33165
,,,,,,,,,,,,6.25e-05,,33166
721,0.3273927867412567,3.240058504161425e-06,3.0489161417790456e-07,3.0489161417790456e-07,1.1398936550222061e-07,1.1162872937120483e-07,2.360633244435917e-09,2.8211770768393762e-06,2.1920234516414894e-08,6.291533960478546e-09,1.4924917195457965e-05,,0.6025645136833191,33211
,,,,,,,,,,,,6.25e-05,,33212
722,0.32888108491897583,3.484274657239439e-06,3.401262915758707e-07,3.401262915758707e-07,1.1291367485455339e-07,1.1136232558328629e-07,1.551386130671517e-09,3.0312348826555535e-06,2.3291770290256864e-08,7.02057700863179e-09,1.4696104699396528e-05,,0.6026172041893005,33257
,,,,,,,,,,,,6.25e-05,,33258
723,0.331419974565506,3.3211429126822622e-06,3.287591141543089e-07,3.287591141543089e-07,1.1301704461175177e-07,1.1106335762178787e-07,1.9536869899638987e-09,2.879366547858808e-06,2.2555807888124946e-08,6.23785423314871e-09,1.4468605513684452e-05,,0.6026750802993774,33303
,,,,,,,,,,,,6.25e-05,,33304
724,0.33340513706207275,3.3875533063110197e-06,4.692446111675963e-07,4.692446111675963e-07,1.1595111715223538e-07,1.109253631170759e-07,5.02572383709321e-09,2.8023575850966154e-06,2.2360829632361856e-08,5.662743163270534e-09,1.4246984392229933e-05,,0.6027034521102905,33349
,,,,,,,,,,,,6.25e-05,,33350
725,0.3390232026576996,3.1151539587881416e-06,3.201008951236872e-07,3.201008951236872e-07,1.139544920647495e-07,1.1042040171105327e-07,3.5340790294213775e-09,2.681098749235389e-06,2.16947650955035e-08,5.116218559919616e-09,1.4024347365193535e-05,,0.6027692556381226,33395
,,,,,,,,,,,,6.25e-05,,33396
726,0.3356931805610657,8.957530553743709e-06,1.1568823765628622e-06,1.1568823765628622e-06,1.3841710710948973e-07,1.1024685164784387e-07,2.817024657986167e-08,7.66223092796281e-06,4.0282660762613887e-08,3.633964951177404e-08,1.3923011465521995e-05,,0.6027940511703491,33441
,,,,,,,,,,,,6.25e-05,,33442
727,0.3220253884792328,1.6835534552228637e-05,6.715876565976941e-07,6.715876565976941e-07,1.1943652111767733e-07,1.0963333352265181e-07,9.803192924096038e-09,1.6044508811319247e-05,7.141901647855775e-08,8.902608072958174e-08,1.3981261872686446e-05,,0.6027171015739441,33487
,,,,,,,,,,,,6.25e-05,,33488
728,0.3153277635574341,9.026627594721504e-06,1.599925212758535e-06,1.599925212758535e-06,1.3232467210855248e-07,1.1005686673115633e-07,2.2267801824682465e-08,7.294378974620486e-06,4.256907359945217e-08,3.037470364120054e-08,1.3882168786949478e-05,,0.6026584506034851,33533
,,,,,,,,,,,,6.25e-05,,33534
729,0.3108377754688263,9.221768777933903e-06,1.7969099417314283e-06,1.7969099417314283e-06,1.3045310254256037e-07,1.0929629468137136e-07,2.1156823848400563e-08,7.294405804714188e-06,4.204292025633549e-08,3.09011447541252e-08,1.3788961041427683e-05,,0.6026766896247864,33579
,,,,,,,,,,,,6.25e-05,,33580
730,0.29787907004356384,1.5149946193560027e-05,4.170492957200622e-06,4.170492957200622e-06,1.6089589394141512e-07,1.098192541348908e-07,5.107665046466536e-08,1.081855680240551e-05,5.9352800008127815e-08,4.8832763610562324e-08,1.3816180398862343e-05,,0.6027554273605347,33625
,,,,,,,,,,,,6.25e-05,,33626
731,0.28396889567375183,1.7441250747651793e-05,5.833681370859267e-06,5.833681370859267e-06,1.586338385095587e-07,1.0875071154714533e-07,4.9883112751558656e-08,1.1448938494140748e-05,6.040025368747592e-08,5.408910652704435e-08,1.3888682588003576e-05,,0.6027182936668396,33671
,,,,,,,,,,,,6.25e-05,,33672
732,0.26518532633781433,2.0561623387038708e-05,6.288469649007311e-06,6.288469649007311e-06,1.683136048313827e-07,1.092124293222696e-07,5.910115419283102e-08,1.4104836736805737e-05,7.118525502392004e-08,6.986314105006386e-08,1.4022140931047034e-05,,0.6029223799705505,33717
,,,,,,,,,,,,6.25e-05,,33718
733,0.2637324333190918,6.947978363314178e-06,6.328104404929036e-07,6.328104404929036e-07,1.3206036442170443e-07,1.0878619605136919e-07,2.3274150606766852e-08,6.1831078710383736e-06,3.6166934336279155e-08,2.5664137481840044e-08,1.3880658116249833e-05,,0.6026120781898499,33763
,,,,,,,,,,,,6.25e-05,,33764
734,0.2604777216911316,1.0023881259257905e-05,1.6502441440024995e-06,1.6502441440024995e-06,1.3815311206144543e-07,1.0898342139853412e-07,2.9169706650122862e-08,8.235484528995585e-06,4.435339207020661e-08,3.800145265131505e-08,1.3803522051603068e-05,,0.6026333570480347,33809
,,,,,,,,,,,,6.25e-05,,33810
735,0.25493600964546204,1.2106196663808078e-05,1.2123837223043665e-06,1.2123837223043665e-06,2.5445748974561866e-07,1.0833718988578767e-07,1.4612032828154042e-07,1.0639355423336383e-05,5.509679112947197e-08,5.129675528792177e-08,1.3769576071354095e-05,,0.6026012301445007,33855
,,,,,,,,,,,,6.25e-05,,33856
736,0.23258261382579803,2.5130604626610875e-05,4.936031473334879e-06,4.936031473334879e-06,3.322569170904899e-07,1.0863150379236686e-07,2.236254346144051e-07,1.986232200579252e-05,8.629525183323494e-08,1.1232793895032955e-07,1.3996796042192727e-05,,0.6026639342308044,33901
,,,,,,,,,,,,6.25e-05,,33902
737,0.2312852442264557,1.0920130080194212e-05,1.510945480731607e-06,1.510945480731607e-06,1.8246423394430167e-07,1.0790847682073945e-07,7.4555792650699e-08,9.226719157595653e-06,4.785641039006805e-08,4.441076129069188e-08,1.3935263268649578e-05,,0.6024239659309387,33947
,,,,,,,,,,,,6.25e-05,,33948
738,0.22359469532966614,1.2681853149842937e-05,3.7887339203734882e-06,3.7887339203734882e-06,1.7650786787726247e-07,1.0843993436537858e-07,6.806794772273861e-08,8.71661086421227e-06,4.90027325383835e-08,3.8163381788081097e-08,1.3910194866184611e-05,,0.6024506688117981,33993
,,,,,,,,,,,,6.25e-05,,33994
739,0.22662785649299622,8.568653356633149e-06,1.545107807032764e-06,1.545107807032764e-06,1.5069011283230793e-07,1.079151559224556e-07,4.277496401527969e-08,6.872854555695085e-06,3.8514862410465867e-08,3.021369110456362e-08,1.380336379952496e-05,,0.602310299873352,34039
,,,,,,,,,,,,6.25e-05,,34040
740,0.224653959274292,8.652647011331283e-06,1.7094063196054776e-06,1.7094063196054776e-06,1.3437687584882951e-07,1.0830917318571665e-07,2.60676724650466e-08,6.808863872720394e-06,3.899143763419488e-08,2.90972028693659e-08,1.3700349882128648e-05,,0.6024030447006226,34085
,,,,,,,,,,,,6.25e-05,,34086
741,0.21555034816265106,1.1958234608755447e-05,2.3808981950423913e-06,2.3808981950423913e-06,1.5385899132525083e-07,1.0770634162327042e-07,4.615264259655305e-08,9.423478331882507e-06,4.735109371267754e-08,4.688369159566719e-08,1.3665507140103728e-05,,0.6023847460746765,34131
,,,,,,,,,,,,6.25e-05,,34132
742,0.20980560779571533,7.981105227372609e-06,2.0663521809183294e-06,2.0663521809183294e-06,1.3108960672525427e-07,1.0795791638429364e-07,2.3131688564603792e-08,5.783664164482616e-06,3.5264047681948796e-08,2.2572594460257278e-08,1.355181939288741e-05,,0.6025580763816833,34177
,,,,,,,,,,,,6.25e-05,,34178
743,0.2042161226272583,8.789399544184562e-06,7.962413519635447e-07,7.962413519635447e-07,1.3695428435767099e-07,1.0741492673105313e-07,2.9539394930111484e-08,7.856201591494028e-06,4.064038705564599e-08,3.7921637385807117e-08,1.3456570741254836e-05,,0.6025140285491943,34223
,,,,,,,,,,,,6.25e-05,,34224
744,0.19926992058753967,6.307835064944811e-06,1.0413086783955805e-06,1.0413086783955805e-06,1.2703999630048202e-07,1.0732122035506109e-07,1.9718768839993572e-08,5.139487711858237e-06,3.250248781228038e-08,1.8892388098379342e-08,1.3313596355146728e-05,,0.6026279330253601,34269
,,,,,,,,,,,,6.25e-05,,34270
745,0.18880708515644073,1.3027496606810018e-05,7.494112992390001e-07,7.494112992390001e-07,1.6007018643904303e-07,1.0693779728399022e-07,5.313237139148441e-08,1.2118015547457617e-05,5.5930552633753905e-08,6.524960127762824e-08,1.3307873814483173e-05,,0.6026158332824707,34315
,,,,,,,,,,,,6.25e-05,,34316
746,0.1812288463115692,9.620166565582622e-06,8.341362445207778e-07,8.341362445207778e-07,1.27602646671221e-07,1.0683946527478838e-07,2.0763200936357862e-08,8.658428669150453e-06,4.525630004081904e-08,4.1327982813754716e-08,1.3234120160632301e-05,,0.6027020812034607,34361
,,,,,,,,,,,,6.25e-05,,34362
747,0.18780647218227386,4.199944669380784e-06,3.88350514413105e-07,3.88350514413105e-07,1.2956725470303354e-07,1.0636914993256141e-07,2.3198078125119537e-08,3.6820274544879794e-06,2.5282892224254283e-08,1.1537379940307346e-08,1.3053436305199284e-05,,0.6026801466941833,34407
,,,,,,,,,,,,6.25e-05,,34408
748,0.1913233995437622,5.4608690334134735e-06,8.466334406875831e-07,8.466334406875831e-07,1.1069101901739486e-07,1.0639130465506241e-07,4.299737899060574e-09,4.503544914769009e-06,2.9389621403197452e-08,1.5645827744492635e-08,1.2901585250801872e-05,,0.6027005910873413,34453
,,,,,,,,,,,,6.25e-05,,34454
749,0.19435648620128632,3.369461865077028e-06,4.0154455405172484e-07,4.0154455405172484e-07,1.1026676105529987e-07,1.0595747568231673e-07,4.309310241978892e-09,2.8576503154909005e-06,2.201881699193109e-08,6.557683729369046e-09,1.2710942428384442e-05,,0.602718710899353,34499
,,,,,,,,,,,,6.25e-05,,34500
750,0.18880562484264374,1.1195206752745435e-05,1.7381712495989632e-06,1.7381712495989632e-06,1.5639126615951682e-07,1.0603898914496312e-07,5.0352301883549444e-08,9.300643796450458e-06,4.670218345381727e-08,4.6304247547368504e-08,1.2680628060479648e-05,,0.6027277708053589,34545
,,,,,,,,,,,,6.25e-05,,34546
751,0.20297707617282867,5.098825113236671e-06,3.6079291021451354e-07,3.6079291021451354e-07,1.1566922353267728e-07,1.0554445850630145e-07,1.01247819017658e-08,4.622361302608624e-06,2.9221331132589512e-08,1.7002292906909133e-08,1.2528991646831855e-05,,0.602607011795044,34591
,,,,,,,,,,,,3.125e-05,,34592
752,0.21686342358589172,3.5157027014065534e-06,6.204712690305314e-07,6.204712690305314e-07,1.0894979851627795e-07,1.0552596307888962e-07,3.4238405444142472e-09,2.7862815841217525e-06,2.1723685961205774e-08,6.139133201799041e-09,1.2348726158961654e-05,,0.6026408672332764,34637
,,,,,,,,,,,,3.125e-05,,34638
753,0.2299056053161621,2.363740122746094e-06,2.965423107070819e-07,2.965423107070819e-07,1.0551937634772912e-07,1.0533904060139321e-07,1.8032338122697666e-10,1.961678435691283e-06,1.8524493938798514e-08,1.0922942550450898e-09,1.2149026588303968e-05,,0.602595329284668,34683
,,,,,,,,,,,,3.125e-05,,34684
754,0.24443809688091278,3.051790145036648e-06,5.890404963793117e-07,5.890404963793117e-07,1.0769723246539797e-07,1.0533915428823093e-07,2.3580566388403668e-09,2.3550521746074082e-06,2.0123964716844966e-08,3.4265552617540607e-09,1.1967081263719592e-05,,0.6026309132575989,34729
,,,,,,,,,,,,3.125e-05,,34730
755,0.25679007172584534,2.5637116323196096e-06,3.1361884111902327e-07,3.1361884111902327e-07,1.054074658668469e-07,1.0503488567792374e-07,3.7257183449490583e-10,2.144685140592628e-06,1.9125188543966942e-08,2.3216653044499935e-09,1.1779014130297583e-05,,0.6026201844215393,34775
,,,,,,,,,,,,3.125e-05,,34776
756,0.2658967077732086,3.3497519780212315e-06,6.174188342811249e-07,6.174188342811249e-07,1.0775683279007353e-07,1.0502831315761796e-07,2.728539616470016e-09,2.6245752451359294e-06,2.1199968003315917e-08,5.045786899415816e-09,1.161042928288225e-05,,0.6026611328125,34821
,,,,,,,,,,,,3.125e-05,,34822
757,0.29083251953125,2.452466333124903e-06,2.8800573659282236e-07,2.8800573659282236e-07,1.0519851656454193e-07,1.0474791878323231e-07,4.50600751156216e-10,2.0592622149706585e-06,1.875576671750423e-08,1.8368542242797048e-09,1.1427269782871008e-05,,0.6026390790939331,34867
,,,,,,,,,,,,3.125e-05,,34868
758,0.3001883029937744,3.2942925827228464e-06,5.460796614897845e-07,5.460796614897845e-07,1.0716359355456007e-07,1.0469437228266543e-07,2.469240367730663e-09,2.6410498321638443e-06,2.125700504507222e-08,5.153491411391542e-09,1.1264610293437727e-05,,0.6026744842529297,34913
,,,,,,,,,,,,3.125e-05,,34914
759,0.3108837604522705,2.521371243346948e-06,2.730681956109038e-07,2.730681956109038e-07,1.0534056116284773e-07,1.0447134712876505e-07,8.691965480700503e-10,2.142962330253795e-06,1.9004366080821455e-08,2.425259770788557e-09,1.1089745385106653e-05,,0.6026548147201538,34959
,,,,,,,,,,,,3.125e-05,,34960
760,0.32041847705841064,2.881931322917808e-06,3.8425102388828236e-07,3.8425102388828236e-07,1.0577874576256363e-07,1.0434245467649816e-07,1.436267438315042e-09,2.391902171439142e-06,2.012626865166567e-08,3.792754554865496e-09,1.0925588867394254e-05,,0.60268634557724,35005
,,,,,,,,,,,,3.125e-05,,35006
761,0.32612672448158264,2.5856450065475656e-06,3.1304548997468373e-07,3.1304548997468373e-07,1.0551372042755247e-07,1.0420026086421785e-07,1.3134627829813894e-09,2.167086222470971e-06,1.9073446821948892e-08,2.5974216111279702e-09,1.0758790267573204e-05,,0.6026831865310669,35051
,,,,,,,,,,,,3.125e-05,,35052
762,0.33816659450531006,2.3930044790176908e-06,2.8651797379097843e-07,2.8651797379097843e-07,1.0435570629852009e-07,1.0397126004590973e-07,3.844386198270655e-10,2.0021309410367394e-06,1.8511837396317787e-08,1.5094696603767943e-09,1.0591474165266845e-05,,0.6027054190635681,35097
,,,,,,,,,,,,3.125e-05,,35098
763,0.3594496548175812,2.708537067519501e-06,4.178276356014976e-07,4.178276356014976e-07,1.0529709726370129e-07,1.0386771975845477e-07,1.4293517480723494e-09,2.1854120859643444e-06,1.9219196900621682e-08,2.6349293857919065e-09,1.0433815987198614e-05,,0.6027257442474365,35143
,,,,,,,,,,,,3.125e-05,,35144
764,0.36295562982559204,2.2592887489736313e-06,2.6951872200697835e-07,2.6951872200697835e-07,1.03887892066723e-07,1.0359568847206901e-07,2.921992925397632e-10,1.8858822841139045e-06,1.7957454190309363e-08,9.013699231452676e-10,1.0270325219607912e-05,,0.6027334928512573,35189
,,,,,,,,,,,,3.125e-05,,35190
765,0.3651905357837677,2.809132411130122e-06,4.800614874511666e-07,4.800614874511666e-07,1.0537445405134349e-07,1.035357968248718e-07,1.8386866473818486e-09,2.223696355940774e-06,1.932233573143094e-08,2.9146294266979567e-09,1.0121101695403922e-05,,0.6027621030807495,35235
,,,,,,,,,,,,3.125e-05,,35236
766,0.36560723185539246,2.3040261112328153e-06,2.8151762876404973e-07,2.8151762876404973e-07,1.0361428337546386e-07,1.0322921895067338e-07,3.8509789801466354e-10,1.918893985930481e-06,1.8028917025958435e-08,1.1600262972422115e-09,9.964759556169156e-06,,0.6027615070343018,35281
,,,,,,,,,,,,3.125e-05,,35282
767,0.3658127188682556,3.1320014386437833e-06,6.204732017067727e-07,6.204732017067727e-07,1.0634236957685061e-07,1.0323603305550932e-07,3.106345181080883e-09,2.4051857963058865e-06,2.0068709360998582e-08,3.983144036823205e-09,9.828104339248966e-06,,0.6027933955192566,35327
,,,,,,,,,,,,3.125e-05,,35328
768,0.3691875636577606,2.6260518097842578e-06,3.3735855708982854e-07,3.3735855708982854e-07,1.0391011784349757e-07,1.0286501606060483e-07,1.045105779695632e-09,2.1847831703780685e-06,1.901531376802268e-08,2.8325195522427293e-09,9.68406402535038e-06,,0.6027830243110657,35373
,,,,,,,,,,,,3.125e-05,,35374
